Flight_No.,Booking_Code,Departure_Timestamp,Arrival_Timestamp,Passenger_Name,Seat_No.,Class,Fare,Extras,Loyalty_Points,Status,Gate,Terminal,Baggage_Claim,Duration_Hours,Layovers,Layover_Locations,Aircraft_Type,Pilot,Cabin_Crew,Inflight_Entertainment,Meal_Option,Wifi_Available,Window_Seat,Aisle_Seat,Emergency_Exit_Row,Number_of_Stops,Reward_Program_Member,Airline_Name
8430,BYYE,2023-01-25 12:43:39,2023-08-27 09:42:44,Name_QRAIP,SeatNEW,First,99.73,No Extras,0,Confirmed,GateMV,D,ClaimHGK,5133.0,1,LOCLDR,TypeLGO,Pilot_OBXQ,Crew_FIIU,False,Vegan,Not Available,True,False,False,1,False,JetBlue Airways
9839,BLUW,2023-05-02 08:53:47,2023-11-20 07:50:48,Name_TWFQN,SeatZFC,First,832.07,Meal,0,Confirmed,GateNL,C,ClaimIIS,4847.0,2,LOCQKZ,TypeAPN,Pilot_VFPL,Crew_PNUW,False,Non-Vegetarian,Not Available,True,False,False,2,True,Lufthansa
3797,BXSL,2023-04-19 18:47:49,2023-06-14 11:17:56,Name_RDFUS,SeatGGO,Economy,620.68,Extra Baggage,0,Confirmed,GateBF,B,ClaimEUQ,1336.5,0,LOCCLU,TypeHJA,Pilot_DEPV,Crew_VWNJ,False,Vegetarian,Not Available,False,True,False,0,False,JetBlue Airways
1818,BEWO,2023-10-22 00:42:58,2023-11-06 00:48:22,Name_YLOWV,SeatWZK,Business,937.73,Meal,0,Confirmed,GateQY,D,ClaimNQI,360.1,0,LOCGTJ,TypeJMI,Pilot_FRMF,Crew_GKZL,True,Vegetarian,Not Available,True,False,True,0,False,Frontier Airlines
9434,BRYS,2023-05-01 13:10:34,2023-09-02 12:58:27,Name_EPXXJ,SeatSSR,Economy,418.52,Meal,0,Cancelled,GateYZ,B,ClaimAOZ,2975.8,1,LOCFTS,TypeWHW,Pilot_AZHJ,Crew_LXRA,False,Vegetarian,Not Available,False,True,False,1,True,Spirit Airlines
7806,BWYY,2023-05-18 02:03:25,2023-11-30 16:07:15,Name_MJZZE,SeatUNE,Economy,701.23,No Extras,2577,Cancelled,GateHC,A,ClaimATM,4718.1,2,LOCYAY,TypeQLQ,Pilot_ESNN,Crew_OVVR,True,Vegan,Not Available,True,False,True,2,True,British Airways
8001,BCBK,2023-02-16 11:03:35,2023-07-19 09:19:41,Name_QSTQA,SeatTZI,Business,130.35,Extra Baggage,0,Confirmed,GateYG,D,ClaimPII,3670.3,2,LOCZMH,TypeIHM,Pilot_QHCH,Crew_OJFH,False,Vegan,Available,True,False,True,2,True,British Airways
8926,BNUE,2023-03-28 05:12:03,2023-11-12 01:49:11,Name_TTGFA,SeatRKA,First,337.73,Extra Baggage,0,Pending,GateDB,D,ClaimSXG,5492.6,1,LOCBTT,TypeSLX,Pilot_KZCB,Crew_QIQI,False,Vegan,Not Available,False,True,False,1,False,Frontier Airlines
5104,BMHF,2023-07-16 09:33:15,2023-08-20 01:15:21,Name_KQVNL,SeatMZK,First,491.26,Meal,0,Cancelled,GateYM,D,ClaimPBX,831.7,0,LOCYGG,TypeUOJ,Pilot_KFDU,Crew_YWCD,False,Vegan,Not Available,True,False,False,0,True,SkyWest Airlines
9046,BLGK,2023-08-16 17:58:04,2023-09-04 13:47:31,Name_WRSRV,SeatIDD,Business,460.89,Extra Baggage,0,Pending,GateNV,B,ClaimLKW,451.8,2,LOCWJK,TypeWHA,Pilot_WVBU,Crew_JVFD,True,Vegan,Not Available,False,True,True,2,False,Emirates
1012,BHID,2023-07-28 14:56:08,2023-09-19 23:45:47,Name_QWZBP,SeatJOX,Economy,786.78,No Extras,0,Cancelled,GateTO,A,ClaimTYV,1280.8,2,LOCBMV,TypeGPN,Pilot_QSPZ,Crew_OBVU,False,Non-Vegetarian,Available,True,False,False,2,True,Singapore Airlines
6894,BEDY,2023-02-19 02:30:36,2023-08-02 18:55:16,Name_UQJZG,SeatWKA,First,142.52,Extra Baggage,0,Confirmed,GateRI,B,ClaimOPY,3952.4,2,LOCYDU,TypeAFS,Pilot_GTZA,Crew_RVXZ,True,Vegetarian,Not Available,False,True,True,2,True,Alaska Airlines
8050,BLRO,2023-02-15 17:38:31,2023-10-11 17:49:00,Name_EUXHX,SeatZSZ,First,106.44,Extra Baggage,3683,Cancelled,GateBC,A,ClaimPOG,5712.2,2,LOCXFH,TypeXKD,Pilot_ZGOD,Crew_GPKD,True,No Meal,Not Available,False,True,False,2,True,Delta Air Lines
4017,BHKN,2023-04-10 15:23:10,2023-07-22 02:34:12,Name_LCXUA,SeatVPV,First,129.82,Meal,0,Confirmed,GateDM,A,ClaimHIQ,2459.2,1,LOCMCA,TypeGWM,Pilot_COCG,Crew_DUFH,False,Non-Vegetarian,Not Available,True,False,False,1,False,British Airways
8392,BGPW,2023-06-09 15:13:17,2023-11-05 01:05:32,Name_DKEHZ,SeatFVX,First,52.76,No Extras,0,Confirmed,GateLI,C,ClaimTMA,3561.9,2,LOCEIO,TypeLPH,Pilot_OOBL,Crew_BQLH,True,Vegetarian,Available,True,False,False,2,False,SkyWest Airlines
1689,BHKA,2023-02-06 20:33:43,2023-08-02 14:23:53,Name_BFDSK,SeatWCD,First,329.86,Extra Baggage,0,Confirmed,GateWY,A,ClaimFML,4241.8,2,LOCILW,TypeBKE,Pilot_JSSX,Crew_LCPT,True,No Meal,Available,False,True,False,2,False,American Airline
6878,BQGR,2023-09-12 11:46:20,2023-12-10 01:58:33,Name_IERCY,SeatCIU,Economy,921.84,Meal,0,Cancelled,GateVH,D,ClaimUMU,2126.2,2,LOCSDV,TypeFAQ,Pilot_PYBB,Crew_ELLQ,True,Vegan,Available,False,True,False,2,False,Delta Air Lines
4138,BLTV,2023-10-02 16:08:13,2023-10-27 10:00:19,Name_HFHQB,SeatYWP,Economy,711.18,Extra Baggage,0,Cancelled,GateQP,D,ClaimRQR,593.9,0,LOCEGE,TypeHPY,Pilot_WMJK,Crew_NZFW,False,Vegetarian,Available,True,False,True,0,False,Qantas
8976,BUEF,2023-01-15 22:03:34,2023-05-04 13:37:07,Name_VENAT,SeatQYR,Business,369.37,Extra Baggage,0,Cancelled,GateVO,A,ClaimBGQ,2607.6,1,LOCBOL,TypeTJK,Pilot_TOOS,Crew_BURB,True,No Meal,Available,True,False,False,1,False,Frontier Airlines
9868,BZWB,2023-03-08 02:48:59,2023-06-24 23:04:34,Name_HYLQB,SeatMJR,Business,245.28,Extra Baggage,0,Pending,GateSL,B,ClaimROV,2612.3,0,LOCVNI,TypeKES,Pilot_NDJK,Crew_IAXE,False,Vegetarian,Available,True,False,False,0,False,Delta Air Lines
7327,BLKD,2023-05-17 13:48:04,2023-06-26 16:13:09,Name_CGUBS,SeatDFF,Business,741.12,No Extras,0,Cancelled,GateHC,D,ClaimXWL,962.4,1,LOCGXO,TypeWKW,Pilot_ZFXK,Crew_ADQR,True,Vegetarian,Available,False,True,False,1,True,Alaska Airlines
5303,BGEK,2023-01-12 19:28:46,2023-12-14 00:14:47,Name_XTKKP,SeatZYY,Economy,710.97,No Extras,4967,Cancelled,GateZE,C,ClaimNGG,8044.8,2,LOCMLR,TypeTHP,Pilot_HJHA,Crew_NHWY,True,Vegetarian,Not Available,True,False,True,2,True,JetBlue Airways
2002,BPJI,2023-04-02 23:39:52,2023-12-29 13:59:38,Name_ZYNFX,SeatPTU,Business,620.39,Meal,0,Confirmed,GateAU,A,ClaimNUS,6494.3,2,LOCDHU,TypeYNX,Pilot_YJBL,Crew_IHPC,False,Vegetarian,Available,False,True,False,2,False,KLM Royal Dutch Airlines
8408,BFMD,2023-08-24 00:49:33,2023-12-23 05:13:36,Name_ZVBJX,SeatNCK,Economy,879.63,Extra Baggage,0,Confirmed,GateTN,D,ClaimMUA,2908.4,2,LOCKTZ,TypeGRI,Pilot_MEOV,Crew_JQCO,True,No Meal,Available,True,False,True,2,False,Frontier Airlines
9142,BKKP,2023-01-16 23:02:38,2023-06-11 06:46:35,Name_GTFIA,SeatUWM,Economy,632.04,Extra Baggage,0,Confirmed,GateTD,D,ClaimWVQ,3487.7,1,LOCYOH,TypeAJN,Pilot_JEIU,Crew_CCHX,False,Vegan,Not Available,True,False,False,1,True,Singapore Airlines
2765,BZTS,2023-04-30 13:14:11,2023-11-27 04:16:28,Name_YZDAH,SeatBZR,Economy,394.54,Extra Baggage,0,Pending,GateAA,D,ClaimDOB,5055.0,0,LOCIUM,TypeESV,Pilot_RWPP,Crew_SQXE,True,Non-Vegetarian,Not Available,False,True,False,0,False,KLM Royal Dutch Airlines
6778,BFXQ,2023-06-26 01:32:05,2023-11-15 23:15:07,Name_HILZQ,SeatAOM,First,748.9,Meal,3261,Cancelled,GateKN,C,ClaimRNC,3429.7,0,LOCPEA,TypeCWB,Pilot_AQQQ,Crew_JDUF,True,Vegetarian,Not Available,True,False,True,0,True,British Airways
3291,BRDW,2023-01-19 16:49:39,2023-12-21 04:01:35,Name_LKPBO,SeatOBU,Business,275.33,Meal,0,Cancelled,GateLE,B,ClaimVZK,8051.2,2,LOCOVY,TypeLAW,Pilot_EUCW,Crew_YGNY,True,Vegetarian,Not Available,False,True,True,2,True,Spirit Airlines
8730,BRKL,2023-12-02 13:16:13,2023-12-22 17:47:24,Name_FKENP,SeatYEY,Economy,634.63,Extra Baggage,0,Pending,GateQE,B,ClaimEGK,484.5,1,LOCHSW,TypeOSR,Pilot_BKVR,Crew_FWYB,True,Vegan,Available,True,False,True,1,False,KLM Royal Dutch Airlines
5866,BJXC,2023-02-17 17:49:03,2023-06-04 14:57:47,Name_CCOIQ,SeatRVQ,Economy,85.74,No Extras,0,Confirmed,GateZR,A,ClaimIFA,2565.1,2,LOCWBK,TypeJAA,Pilot_BWFT,Crew_FDZM,False,No Meal,Available,False,True,False,2,False,KLM Royal Dutch Airlines
9429,BORP,2023-07-29 19:10:16,2023-11-22 08:02:23,Name_DGUYZ,SeatQSE,Business,455.74,Extra Baggage,0,Confirmed,GateMW,A,ClaimSYX,2772.9,0,LOCKBB,TypeRCQ,Pilot_LQPL,Crew_HGNB,True,No Meal,Available,True,False,True,0,False,Air Canada
7453,BGKJ,2023-07-04 05:49:50,2023-10-12 22:11:11,Name_LPXAX,SeatWPP,Business,127.54,Meal,4271,Confirmed,GateXO,B,ClaimWOR,2416.4,2,LOCSVO,TypeRZC,Pilot_ZWRI,Crew_KHZG,True,Vegetarian,Available,True,False,False,2,True,Lufthansa
2584,BITR,2023-06-18 06:18:23,2023-09-15 13:21:06,Name_ZZEFO,SeatZWO,Economy,965.48,Extra Baggage,0,Cancelled,GateMO,C,ClaimMTY,2143.0,2,LOCXKV,TypeCRZ,Pilot_BEDT,Crew_BGMI,True,Non-Vegetarian,Not Available,True,False,True,2,True,Emirates
2307,BYZU,2023-03-08 11:26:11,2023-08-05 10:01:10,Name_QPUOT,SeatQRA,Business,192.42,Extra Baggage,0,Confirmed,GateQZ,D,ClaimPGI,3598.6,1,LOCBUL,TypeCKD,Pilot_TXZC,Crew_AXXN,False,Non-Vegetarian,Not Available,True,False,True,1,False,Emirates
3085,BMZW,2023-01-02 09:19:23,2023-05-30 16:11:10,Name_LKYDM,SeatQDO,First,338.51,Meal,687,Pending,GateAU,B,ClaimBCY,3558.9,0,LOCCLT,TypeZIY,Pilot_EVQE,Crew_ONEF,False,Vegan,Available,False,True,False,0,True,KLM Royal Dutch Airlines
1031,BJUL,2023-02-26 05:19:53,2023-06-11 05:17:36,Name_VZKSY,SeatQDK,Business,300.31,Extra Baggage,4924,Cancelled,GateTF,C,ClaimHDJ,2520.0,1,LOCBAX,TypeIGK,Pilot_BPJD,Crew_DWIX,False,Non-Vegetarian,Available,True,False,True,1,True,KLM Royal Dutch Airlines
8720,BMUV,2023-01-28 04:40:50,2023-06-27 19:19:28,Name_XIJVX,SeatCWI,Business,348.72,Meal,0,Confirmed,GateRT,B,ClaimAIK,3614.6,1,LOCCSL,TypeIPQ,Pilot_GGYR,Crew_RWNS,False,Non-Vegetarian,Available,False,True,False,1,True,British Airways
1291,BEXL,2023-06-25 03:32:07,2023-07-09 18:09:29,Name_AANPJ,SeatKJF,Economy,471.42,Meal,0,Confirmed,GateVY,B,ClaimUOG,350.6,0,LOCXAN,TypeFKV,Pilot_EUNY,Crew_TVLQ,False,Vegetarian,Available,False,True,True,0,True,Hawaiian Airlines
4686,BDCN,2023-03-08 16:01:28,2023-05-23 22:29:11,Name_TAMGT,SeatEUM,First,301.67,Extra Baggage,0,Confirmed,GateFG,B,ClaimDAO,1830.5,2,LOCWAQ,TypeZUH,Pilot_GONJ,Crew_LGUQ,True,Vegetarian,Available,True,False,False,2,False,Hawaiian Airlines
2642,BCBH,2023-03-01 15:19:15,2023-07-13 21:14:37,Name_QQMVF,SeatLXR,Business,407.79,Meal,0,Pending,GateNX,C,ClaimUJS,3221.9,1,LOCEGY,TypeZEB,Pilot_LSVK,Crew_LCLG,True,Vegetarian,Not Available,False,True,False,1,True,British Airways
8766,BGVB,2023-08-28 15:24:20,2023-10-15 07:17:57,Name_FIWWQ,SeatYQT,Economy,303.39,Extra Baggage,0,Pending,GateDY,D,ClaimGDZ,1143.9,2,LOCVYF,TypeJTS,Pilot_XCSJ,Crew_YTTD,True,Vegan,Not Available,True,False,False,2,False,Southwest Airlines
9769,BRZQ,2023-01-12 04:13:38,2023-05-17 02:03:45,Name_HFKUV,SeatIUN,Economy,977.64,Meal,0,Confirmed,GateIS,D,ClaimOBY,2997.8,1,LOCQEJ,TypeOKX,Pilot_OYEO,Crew_MOJW,True,Vegetarian,Not Available,True,False,True,1,True,Hawaiian Airlines
4909,BNLZ,2023-08-12 13:38:40,2023-11-05 08:32:53,Name_MITWM,SeatKOM,First,323.79,Meal,0,Pending,GateOO,C,ClaimMDL,2034.9,0,LOCVLI,TypeISR,Pilot_MEVL,Crew_BXIY,False,Vegetarian,Not Available,True,False,False,0,False,Air France
2223,BRYQ,2023-04-08 21:47:08,2023-07-07 07:54:04,Name_SNRSW,SeatDXJ,First,337.8,No Extras,0,Confirmed,GatePV,C,ClaimRYU,2146.1,2,LOCHUV,TypeLCA,Pilot_DGEI,Crew_LEKD,False,No Meal,Available,False,True,True,2,True,Lufthansa
9638,BPJD,2023-04-07 19:13:07,2023-12-23 05:37:10,Name_FSDQW,SeatPOF,First,401.85,Extra Baggage,0,Confirmed,GateRR,A,ClaimDWN,6226.4,2,LOCSNI,TypeEOE,Pilot_WJJR,Crew_RGMX,False,Vegan,Available,True,False,False,2,False,Singapore Airlines
5373,BBEN,2023-04-22 06:31:59,2023-11-23 23:52:16,Name_EALDT,SeatDWL,Business,647.95,Meal,0,Confirmed,GateDZ,D,ClaimOQY,5177.3,2,LOCAQG,TypeMPQ,Pilot_FARS,Crew_HSHN,True,Non-Vegetarian,Not Available,False,True,True,2,False,Air Canada
3579,BJHA,2023-04-22 04:37:59,2023-09-07 13:55:07,Name_NGKPV,SeatPUO,First,971.61,No Extras,0,Confirmed,GateUZ,D,ClaimEPK,3321.3,1,LOCFWL,TypeAUZ,Pilot_NDQV,Crew_LIFE,False,No Meal,Not Available,True,False,False,1,True,Alaska Airlines
2422,BIWU,2023-03-30 11:14:52,2023-05-07 06:44:41,Name_JZTOE,SeatYQG,Business,608.79,Extra Baggage,0,Cancelled,GateQD,A,ClaimUTU,907.5,2,LOCSXR,TypeWCB,Pilot_JEET,Crew_CUSC,True,Vegetarian,Not Available,False,True,False,2,False,United Airlines
8558,BEII,2023-03-17 05:29:53,2023-05-27 22:44:05,Name_NBWII,SeatVNM,First,985.18,Meal,0,Pending,GatePM,C,ClaimDUQ,1721.2,0,LOCGOR,TypeVTW,Pilot_HSYS,Crew_RGOM,False,Vegetarian,Not Available,False,True,False,0,False,KLM Royal Dutch Airlines
7745,BRXE,2023-06-24 09:38:07,2023-07-09 16:41:32,Name_WGHEA,SeatAFK,Economy,378.86,Extra Baggage,0,Cancelled,GateYA,A,ClaimMRP,367.1,0,LOCUYS,TypeNKJ,Pilot_ZFQD,Crew_TWUI,True,Non-Vegetarian,Available,False,True,False,0,True,Qantas
3609,BPBY,2023-05-12 01:14:43,2023-05-28 05:21:56,Name_PLJJK,SeatZFJ,Economy,924.35,Extra Baggage,0,Confirmed,GateKW,B,ClaimWUC,388.1,2,LOCJKC,TypeIUR,Pilot_LCBR,Crew_HVBA,False,Vegan,Not Available,False,True,False,2,False,KLM Royal Dutch Airlines
4081,BDUW,2023-04-01 15:48:47,2023-11-14 08:50:50,Name_ZSSCO,SeatYJP,First,419.64,No Extras,0,Pending,GateQV,A,ClaimGNP,5441.0,2,LOCJDN,TypeHNO,Pilot_ANCT,Crew_OMAG,False,Vegetarian,Not Available,False,True,True,2,False,Alaska Airlines
7734,BREH,2023-03-01 20:31:55,2023-05-15 22:07:29,Name_EPMMM,SeatGAD,First,647.26,Meal,1968,Confirmed,GateHB,A,ClaimNKE,1801.6,1,LOCKFT,TypeGHD,Pilot_DTEV,Crew_QBIO,False,Vegetarian,Available,True,False,False,1,True,Frontier Airlines
9250,BLNQ,2023-08-01 23:11:27,2023-08-15 12:55:54,Name_WPYDX,SeatESY,Business,99.2,No Extras,2302,Confirmed,GateQK,B,ClaimBBW,325.7,1,LOCJIJ,TypeXEW,Pilot_HOGL,Crew_PXTJ,True,Non-Vegetarian,Available,True,False,False,1,True,Singapore Airlines
9650,BLXB,2023-04-30 06:13:37,2023-05-18 00:03:27,Name_JVMCJ,SeatKXU,Economy,53.92,Meal,0,Pending,GateQT,B,ClaimQTC,425.8,2,LOCPMU,TypeUAP,Pilot_RLWJ,Crew_CGIY,False,Vegetarian,Not Available,False,True,True,2,False,Delta Air Lines
1103,BDKL,2023-02-19 06:03:54,2023-04-24 00:01:13,Name_EHASH,SeatDBK,First,264.04,Extra Baggage,0,Cancelled,GateAP,A,ClaimUAB,1530.0,0,LOCBNH,TypeYOV,Pilot_WYEX,Crew_YALM,True,No Meal,Not Available,False,True,True,0,False,Lufthansa
5926,BSBJ,2023-01-23 06:47:07,2023-09-20 00:32:55,Name_WALDU,SeatGWO,Business,86.74,No Extras,0,Cancelled,GateTI,D,ClaimPSF,5753.8,1,LOCJQY,TypeNPG,Pilot_RNJW,Crew_YXMY,True,Vegan,Not Available,True,False,True,1,False,Air Canada
9980,BJBZ,2023-03-04 11:12:09,2023-05-09 01:08:52,Name_UETYA,SeatEGK,First,452.54,Extra Baggage,0,Pending,GateAB,A,ClaimSTU,1573.9,2,LOCDCY,TypeOHX,Pilot_HHSH,Crew_CABI,True,No Meal,Not Available,True,False,True,2,True,Qantas
1741,BVSZ,2023-03-05 20:15:34,2023-10-16 21:12:27,Name_WOACP,SeatUSM,First,474.27,No Extras,0,Cancelled,GateER,D,ClaimBVS,5400.9,0,LOCSIU,TypeQIS,Pilot_FHFA,Crew_IHLE,True,Non-Vegetarian,Not Available,False,True,False,0,False,Air France
7444,BTDR,2023-01-20 01:11:18,2023-12-29 20:46:17,Name_KOZUH,SeatWVH,Economy,957.14,Extra Baggage,0,Cancelled,GatePV,C,ClaimEVK,8251.6,1,LOCJCR,TypeGYX,Pilot_MOJK,Crew_OGQZ,False,Vegan,Available,False,True,False,1,False,Emirates
5723,BTRN,2023-04-23 13:09:55,2023-08-25 19:35:05,Name_KGGUZ,SeatORC,Business,214.61,Meal,0,Pending,GateVE,B,ClaimXXF,2982.4,1,LOCRUA,TypeTWS,Pilot_NBUV,Crew_XGHW,True,Vegetarian,Not Available,False,True,False,1,True,KLM Royal Dutch Airlines
8659,BTMX,2023-04-03 20:24:21,2023-10-22 11:14:32,Name_WJSTD,SeatRMG,Business,480.07,Meal,0,Cancelled,GateFR,C,ClaimZGX,4838.8,2,LOCGMZ,TypeIRS,Pilot_LOWW,Crew_HPEK,True,Vegetarian,Available,False,True,True,2,False,British Airways
6203,BOOY,2023-07-03 03:50:33,2023-08-24 01:38:09,Name_NBUIB,SeatCCH,Business,342.45,No Extras,0,Cancelled,GateGI,B,ClaimYTE,1245.8,2,LOCDWN,TypeNCS,Pilot_QNRL,Crew_DFJO,False,Vegetarian,Available,False,True,False,2,False,Qantas
3976,BTDO,2023-09-06 07:20:57,2023-12-04 01:09:25,Name_QJXED,SeatFOB,First,106.87,No Extras,447,Pending,GateSL,B,ClaimUMC,2129.8,2,LOCMRD,TypeTTI,Pilot_YKUS,Crew_AKQY,True,Non-Vegetarian,Not Available,True,False,False,2,True,Frontier Airlines
8426,BNGQ,2023-09-22 11:19:47,2023-10-13 15:59:40,Name_SWGIT,SeatFOM,First,151.44,Extra Baggage,1266,Cancelled,GateAR,B,ClaimWKW,508.7,2,LOCVMA,TypeWVH,Pilot_ZXIF,Crew_BKJX,True,Vegan,Available,True,False,False,2,True,American Airline
7503,BWID,2023-05-27 22:53:03,2023-12-24 02:25:06,Name_CFVEM,SeatOPW,First,883.5,No Extras,0,Pending,GateRR,C,ClaimXBJ,5043.5,1,LOCSLT,TypeHPD,Pilot_IUXS,Crew_LDDE,True,Vegetarian,Not Available,True,False,False,1,False,United Airlines
9619,BRMO,2023-06-19 10:44:47,2023-09-03 12:34:06,Name_MBREN,SeatPGG,Economy,427.59,Meal,0,Pending,GateWK,D,ClaimCYK,1825.8,1,LOCIAA,TypeGYV,Pilot_XLWB,Crew_ZORT,False,Vegan,Available,True,False,True,1,False,KLM Royal Dutch Airlines
7486,BDRJ,2023-05-28 03:12:00,2023-07-03 09:21:37,Name_SSMJX,SeatVMV,Economy,777.34,No Extras,0,Confirmed,GateYF,D,ClaimFDA,870.2,2,LOCASR,TypeEPU,Pilot_DULF,Crew_KCMJ,False,No Meal,Not Available,False,True,True,2,False,Delta Air Lines
7490,BGFM,2023-06-25 14:10:38,2023-08-12 00:04:39,Name_QUUYN,SeatRDD,Economy,476.28,Extra Baggage,0,Cancelled,GateIC,D,ClaimSWN,1137.9,1,LOCGQO,TypeHOA,Pilot_AUJA,Crew_EHHP,False,No Meal,Available,True,False,False,1,False,Air France
2944,BRVI,2023-06-06 11:14:01,2023-09-04 17:51:45,Name_AACVY,SeatTNT,First,917.35,No Extras,0,Confirmed,GateSE,C,ClaimTCI,2166.6,2,LOCGGQ,TypeIRX,Pilot_RDGO,Crew_FHJJ,False,Vegan,Available,False,True,False,2,True,American Airline
7239,BKPH,2023-02-27 11:13:59,2023-07-06 15:00:07,Name_ZGJYB,SeatKAF,First,717.06,No Extras,3187,Confirmed,GateVQ,A,ClaimWRB,3099.8,1,LOCGKT,TypeZFG,Pilot_KMNC,Crew_LQAH,True,Vegetarian,Not Available,True,False,True,1,True,Hawaiian Airlines
8422,BYEO,2023-04-16 20:24:14,2023-08-06 06:58:51,Name_EOAXS,SeatPNW,Business,374.01,No Extras,0,Cancelled,GateAO,B,ClaimNEG,2674.6,2,LOCGBY,TypeIJU,Pilot_WLWC,Crew_EHHO,False,Vegetarian,Available,False,True,False,2,True,KLM Royal Dutch Airlines
6973,BZBE,2023-04-02 19:17:27,2023-11-25 11:10:29,Name_WANFM,SeatUDX,Economy,869.61,Meal,0,Pending,GateQB,D,ClaimTEV,5679.9,1,LOCPXI,TypeITW,Pilot_UGOL,Crew_EPGC,True,Vegan,Not Available,True,False,True,1,True,Southwest Airlines
6521,BJSN,2023-07-09 00:04:50,2023-08-12 13:02:50,Name_KIUGG,SeatKBX,Economy,132.63,Meal,0,Confirmed,GateMQ,A,ClaimPII,829.0,0,LOCXOK,TypeAJE,Pilot_ROUX,Crew_EGAS,False,Non-Vegetarian,Available,False,True,False,0,True,Air Canada
1411,BMND,2023-08-30 01:13:32,2023-12-07 10:27:28,Name_XKEKL,SeatTDB,First,122.24,Meal,0,Pending,GateSW,C,ClaimPZU,2385.2,1,LOCXPM,TypeGMC,Pilot_KOSG,Crew_AMXY,False,Vegetarian,Available,False,True,False,1,True,American Airline
7090,BGRF,2023-02-06 09:18:05,2023-10-30 03:04:25,Name_TAHVA,SeatHIQ,Business,577.1,Meal,2425,Cancelled,GateID,C,ClaimDRO,6377.8,2,LOCPDO,TypeWIM,Pilot_PEJE,Crew_TIOY,False,Vegetarian,Available,True,False,False,2,True,American Airline
1246,BOKQ,2023-07-03 04:16:42,2023-07-29 19:58:21,Name_EJBVA,SeatHSG,Economy,744.74,No Extras,0,Pending,GatePI,B,ClaimEXE,639.7,0,LOCDEN,TypeIMS,Pilot_BVYC,Crew_TJBD,False,No Meal,Not Available,False,True,True,0,False,Spirit Airlines
7842,BJPS,2023-06-06 06:41:47,2023-12-27 04:44:01,Name_DCVGE,SeatRIL,Business,620.91,Extra Baggage,0,Pending,GateDC,D,ClaimBJN,4894.0,1,LOCQOR,TypeAHM,Pilot_DTDN,Crew_FEVL,True,Vegetarian,Available,False,True,True,1,True,Emirates
7564,BKGU,2023-05-12 23:12:22,2023-06-02 00:20:12,Name_HCSBI,SeatQUH,Business,679.53,No Extras,0,Pending,GateIT,C,ClaimCEV,481.1,1,LOCETR,TypeRYE,Pilot_IWTE,Crew_DITQ,True,No Meal,Not Available,True,False,True,1,True,Air France
3171,BXWW,2023-01-11 03:37:09,2023-03-30 19:59:31,Name_TRGXS,SeatSEG,First,297.59,No Extras,0,Confirmed,GateLG,B,ClaimUVG,1888.4,0,LOCQTU,TypeVFR,Pilot_NRMN,Crew_GLCL,True,No Meal,Not Available,False,True,False,0,True,British Airways
8278,BNAQ,2023-07-17 05:32:15,2023-10-07 18:24:53,Name_ITGPN,SeatLOY,First,884.03,No Extras,0,Cancelled,GateKX,A,ClaimARX,1980.9,1,LOCNAA,TypeJGS,Pilot_TSJZ,Crew_YYEZ,False,Vegetarian,Not Available,False,True,True,1,False,KLM Royal Dutch Airlines
8457,BVMH,2023-01-19 11:01:10,2023-11-15 23:54:58,Name_IGUMZ,SeatKYU,Economy,973.16,Extra Baggage,0,Cancelled,GateHB,C,ClaimJHC,7212.9,1,LOCLAY,TypeLDU,Pilot_IDHV,Crew_TVUB,False,Non-Vegetarian,Available,False,True,True,1,True,Spirit Airlines
6718,BSXH,2023-01-16 19:06:51,2023-03-06 01:32:16,Name_NAMBG,SeatHWR,Economy,418.93,Extra Baggage,0,Pending,GateSY,C,ClaimXUR,1158.4,0,LOCTDK,TypeQYL,Pilot_JZWS,Crew_YFMI,False,Non-Vegetarian,Not Available,True,False,True,0,True,KLM Royal Dutch Airlines
3060,BQEY,2023-10-19 16:40:33,2023-12-28 03:57:51,Name_MUOMY,SeatNMI,Business,438.46,Meal,0,Pending,GateND,D,ClaimTEN,1667.3,0,LOCJHH,TypeXOB,Pilot_LNAV,Crew_QTIA,False,Non-Vegetarian,Not Available,False,True,True,0,False,British Airways
4334,BKZN,2023-03-27 19:45:08,2023-09-15 01:27:37,Name_SIJVN,SeatUTZ,Business,481.08,Extra Baggage,0,Cancelled,GateAT,A,ClaimWCV,4109.7,1,LOCJMM,TypeINX,Pilot_JNDM,Crew_VXMJ,True,Non-Vegetarian,Available,False,True,True,1,False,Lufthansa
8190,BJLC,2023-08-08 16:36:31,2023-10-21 06:50:58,Name_ZJCQJ,SeatIZB,Business,240.1,No Extras,0,Cancelled,GateNB,C,ClaimAJO,1766.2,2,LOCUFF,TypeQDM,Pilot_MXDM,Crew_EYMS,True,No Meal,Available,False,True,False,2,False,Qantas
1944,BIKI,2023-02-20 16:06:31,2023-04-07 15:20:21,Name_YKSRA,SeatGBN,Business,184.01,Meal,4572,Cancelled,GateVH,C,ClaimCEM,1103.2,1,LOCSHZ,TypeIVM,Pilot_YDDQ,Crew_WZOP,True,Vegetarian,Available,False,True,False,1,True,Air Canada
